2021-02-27	-0.003265	0.000108	0.041293	-0.023106	-0.003265	45910946381.800003
2021-02-26	-0.016013	0.001839	0.027115	-0.056037	-0.016013	350967941479.059998
2021-02-25	-0.052539	0.000075	0.045139	-0.052539	-0.052539	54506565949.110001
2021-02-24	0.018042	0.000218	0.050502	-0.032994	0.018042	63695521388.339996
2021-02-23	-0.099302	-0.000044	-0.000044	-0.164493	-0.099302	106102492824.110001
2021-02-22	-0.057918	-0.000125	-0.000114	-0.148981	-0.057918	92052420331.570007
2021-02-21	0.025676	-0.000552	0.039770	-0.007610	0.025676	51897585190.580002
2021-02-20	0.003782	-0.000014	0.028934	-0.022573	0.003782	68145460025.919998
2021-02-19	0.081431	-0.000074	0.085795	-0.014368	0.081431	63495496917.849998
2021-02-18	-0.008998	-0.000154	0.006234	-0.021731	-0.008998	52054723578.669998
2021-02-17	0.059942	0.000151	0.067765	-0.002591	0.059942	80820545404.320007
2021-02-16	0.026172	-0.000012	0.049975	-0.015513	0.026172	77049582885.509995
2021-02-15	-0.015851	-0.000426	0.003249	-0.048644	-0.015851	77069903166.389999
2021-02-14	0.034216	0.000191	0.050570	0.000191	0.034216	71248675228.220001
2021-02-13	-0.008406	-0.000287	0.011428	-0.023420	-0.008406	70250456155.050003
2021-02-12	-0.008443	-0.000674	0.017458	-0.030983	-0.008443	76555041195.789993
2021-02-11	0.066591	-0.000434	0.078928	-0.016261	0.066591	81388911809.850006
2021-02-10	-0.033625	-0.000244	0.014295	-0.055936	-0.033625	87301089896.440002
2021-02-09	0.006162	-0.000248	0.039121	-0.022285	0.006162	91809846885.690002
2021-02-08	0.187465	-0.000427	0.187657	-0.021261	0.187465	101467222686.669998
2021-02-07	-0.009234	-0.000403	0.009062	-0.046347	-0.009234	65500641143.120003
2021-02-06	0.029407	-0.000155	0.070843	-0.000155	0.029407	71326033652.979996
2021-02-05	0.032991	0.000148	0.035201	-0.007239	0.032991	58598066402.239998
2021-02-04	-0.014572	0.000080	0.029891	-0.030812	-0.014572	68838074391.610001
2021-02-03	0.055246	0.000015	0.055474	-0.001867	0.055246	61166818158.830002
2021-02-02	0.058834	-0.000119	0.070361	-0.001430	0.058834	63088585433.120003
2021-02-01	0.012768	0.000007	0.046018	-0.022049	0.012768	61400400660.269997
2021-01-31	-0.033708	0.000040	0.000549	-0.058342	-0.033708	52754542671.379997
2021-01-30	-0.001366	-0.000596	0.015104	-0.040103	-0.001366	65141828798.260002
2021-01-29	0.025408	0.025476	0.147617	-0.041872	0.025408	117894572510.679993
2021-01-28	0.099681	0.000279	0.112569	-0.013451	0.099681	76517157706.320007
2021-01-27	-0.065622	-0.000179	-0.000179	-0.098334	-0.065622	62576762015.466011
2021-01-26	0.006286	-0.000240	0.013228	-0.041281	0.006286	60255421470.406754
2021-01-25	0.002385	-0.000111	0.077839	-0.006243	0.002385	59897054837.943138
2021-01-24	0.006915	-0.000102	0.027329	-0.029967	0.006915	48643830599.361565
2021-01-23	-0.028423	-0.000606	0.010762	-0.045828	-0.028423	48354737975.289207
2021-01-22	0.070722	-0.000262	0.096872	-0.060739	0.070722	77207272511.130127
2021-01-21	-0.132837	0.000046	0.000139	-0.149011	-0.132837	75643067687.744156
2021-01-20	-0.014473	-0.000546	0.008553	-0.069291	-0.014473	66834573161.298721
2021-01-19	-0.015295	0.000332	0.030735	-0.015295	-0.015295	57244195485.500748
2021-01-18	0.023436	0.000027	0.042133	-0.025353	0.023436	49511702429.354202
2021-01-17	-0.010693	-0.000401	0.015043	-0.058290	-0.010693	52359854336.211853
2021-01-16	-0.017576	-0.000101	0.028214	-0.032364	-0.017576	57706187875.104553
2021-01-15	-0.060274	-0.000781	0.009962	-0.115541	-0.060274	67760757880.723885
2021-01-14	0.050138	0.000234	0.071016	-0.012000	0.050138	63615990033.010170
2021-01-13	0.100033	-0.000231	0.108393	-0.039451	0.100033	69364315979.279922
2021-01-12	-0.046215	-0.001414	0.028169	-0.080656	-0.046215	74773277909.456604
2021-01-11	-0.072733	-0.000258	-0.000258	-0.203534	-0.072733	123320567398.622955
2021-01-10	-0.047153	-0.000008	0.028957	-0.106073	-0.047153	79980747690.354630
2021-01-09	-0.013311	-0.000220	0.015656	-0.044530	-0.013311	61984162837.074699
2021-01-08	0.036234	0.000272	0.065421	-0.064322	0.036234	88107519479.504715
2021-01-07	0.069157	0.000258	0.091135	-0.009048	0.069157	84762141031.494476
2021-01-06	0.083311	0.000623	0.084939	-0.014074	0.083311	75289433810.590912
2021-01-05	0.063197	0.000160	0.077120	-0.054758	0.063197	67547324781.680855
2021-01-04	-0.024712	0.000882	0.020078	-0.123826	-0.024712	81163475344.180786
2021-01-03	0.020380	0.000067	0.077233	-0.002333	0.020380	78665235201.842834
2021-01-02	0.093726	0.000078	0.128717	-0.009633	0.093726	67865420765.456390
2021-01-01	0.012842	-0.000266	0.020651	-0.006832	0.012842	40730301358.640190
2020-12-31	0.005574	0.000022	0.014005	-0.022155	0.005574	46754964848.186508
2020-12-30	0.054035	-0.000086	0.057572	-0.000086	0.054035	51287442703.982292
2020-12-29	0.010250	-0.000111	0.010556	-0.040521	0.010250	45265946774.401009
2020-12-28	0.030927	0.000325	0.042509	-0.002461	0.030927	49056742892.608841
2020-12-27	-0.006232	0.000088	0.070046	-0.019453	-0.006232	66479895605.094521
2020-12-26	0.071853	0.000496	0.083247	-0.005761	0.071853	48332647295.430008
2020-12-25	0.039132	-0.000100	0.041041	-0.011471	0.039132	42068395845.630737
2020-12-24	0.021281	-0.000049	0.022675	-0.019954	0.021281	41080759712.619370
2020-12-23	-0.022776	-0.000044	0.010153	-0.041222	-0.022776	51146161904.323441
2020-12-22	0.042974	-0.000397	0.043276	-0.016334	0.042974	44171632680.604347
2020-12-21	-0.028718	-0.000121	0.024819	-0.056136	-0.028718	45852713980.889107
2020-12-20	-0.016445	-0.000338	0.014237	-0.030252	-0.016445	37844228421.870644
2020-12-19	0.031631	-0.000220	0.040967	-0.013462	0.031631	38487546579.562737
2020-12-18	0.014593	0.000072	0.019006	-0.017774	0.014593	40387896274.677650
2020-12-17	0.070132	-0.000105	0.109432	-0.003563	0.070132	71378606373.622864
2020-12-16	0.097518	0.000090	0.105157	-0.006116	0.097518	44409011479.221069
2020-12-15	0.008855	0.000014	0.014463	-0.008667	0.008855	26741982541.496979
2020-12-14	0.005447	0.000110	0.008500	-0.006774	0.005447	22473997681.144253
2020-12-13	0.018014	0.000165	0.030732	-0.003687	0.018014	25450468636.538254
2020-12-12	0.041240	-0.000420	0.047658	-0.000712	0.041240	21752580801.789310
2020-12-11	-0.011283	-0.000058	0.000189	-0.035339	-0.011283	27919640985.341438
2020-12-10	-0.015572	-0.000033	-0.000033	-0.032168	-0.015572	25547132265.471001
2020-12-09	0.012705	-0.000014	0.016655	-0.021047	0.012705	34420373070.859474
2020-12-08	-0.045358	-0.000005	0.004786	-0.048025	-0.045358	31692288756.379017
2020-12-07	-0.007934	-0.000103	0.003448	-0.021400	-0.007934	26896357742.243275
2020-12-06	0.009966	-0.000003	0.012335	-0.013383	0.009966	25293775713.521309
2020-12-05	0.024303	-0.000074	0.024636	-0.005860	0.024303	27242455063.892467
2020-12-04	-0.038345	0.000081	0.003394	-0.038477	-0.038345	33872388057.716801
2020-12-03	0.012724	0.000252	0.019015	-0.014338	0.012724	31930317405.271645
2020-12-02	0.021172	-0.000067	0.026875	-0.024213	0.021172	37387697138.684471
2020-12-01	-0.041926	0.000404	0.011217	-0.066439	-0.041926	49633658712.124451
2020-11-30	0.079678	0.000046	0.086469	0.000046	0.079678	47728480399.279922
