2021-02-27	0.009990	0.000195	0.055938	-0.014609	0.009990	4991079436.630000
2021-02-26	-0.047533	0.001267	0.017742	-0.087498	-0.047533	7875998385.950000
2021-02-25	-0.013655	0.000038	0.128821	-0.029476	-0.013655	7327999233.190000
2021-02-24	0.025114	0.000180	0.069125	-0.040387	0.025114	7205360251.750000
2021-02-23	-0.149788	0.000080	0.001263	-0.232679	-0.149788	10944696471.900000
2021-02-22	-0.084163	-0.000033	0.000015	-0.196732	-0.084163	9523044214.730000
2021-02-21	-0.001707	-0.000441	0.024287	-0.029155	-0.001707	6934669818.280000
2021-02-20	-0.038264	-0.000089	0.039216	-0.084649	-0.038264	8208699024.510000
2021-02-19	0.043225	0.000131	0.062995	-0.026062	0.043225	7151082977.670000
2021-02-18	-0.042638	-0.000102	0.005161	-0.064904	-0.042638	7889078633.180000
2021-02-17	0.125516	0.000107	0.125516	-0.029939	0.125516	13792789978.030001
2021-02-16	0.013798	-0.000340	0.064380	-0.030744	0.013798	12666436004.370001
2021-02-15	-0.031475	-0.000491	0.024289	-0.104039	-0.031475	13482646965.540001
2021-02-14	-0.052148	0.000258	0.013162	-0.071282	-0.052148	12902511398.510000
2021-02-13	0.147014	0.000013	0.157950	-0.021863	0.147014	16565513036.400000
2021-02-12	0.069030	-0.000590	0.080874	-0.034541	0.069030	10839370442.959999
2021-02-11	0.012744	-0.000613	0.056707	-0.030849	0.012744	9278994120.719999
2021-02-10	0.000329	-0.000697	0.066269	-0.054136	0.000329	12820808288.590000
2021-02-09	0.089077	-0.000030	0.098227	-0.015137	0.089077	10156352233.049999
2021-02-08	0.106385	-0.000215	0.113311	-0.019964	0.106385	8863883925.540001
2021-02-07	-0.029378	-0.000290	0.009080	-0.064555	-0.029378	6884924122.500000
2021-02-06	0.005570	0.000012	0.055399	-0.028023	0.005570	8323878876.170000
2021-02-05	0.066856	0.000017	0.078452	-0.005718	0.066856	7359451679.740000
2021-02-04	-0.067243	0.000286	0.015916	-0.084813	-0.067243	7811659279.620000
2021-02-03	0.091961	-0.000212	0.093928	-0.002380	0.091961	8586975076.370000
2021-02-02	0.079992	0.000007	0.102924	0.000007	0.079992	7552216052.330000
2021-02-01	0.018377	0.000029	0.050624	-0.024854	0.018377	5607159827.990000
2021-01-31	-0.028705	0.000135	0.009773	-0.053576	-0.028705	4539387378.350000
2021-01-30	-0.011944	-0.000099	0.006598	-0.045151	-0.011944	6332391807.090000
2021-01-29	0.011429	0.035446	0.085937	-0.009927	0.011429	8878892081.980000
2021-01-28	0.085706	-0.000067	0.104450	-0.011493	0.085706	5828235786.190000
2021-01-27	-0.087609	-0.000028	0.000797	-0.118494	-0.087609	6281091791.743559
2021-01-26	-0.019564	-0.000082	0.015255	-0.062409	-0.019564	5897389103.375538
2021-01-25	-0.028507	-0.000276	0.040098	-0.031577	-0.028507	6344860290.458461
2021-01-24	0.027051	-0.000089	0.035582	-0.023757	0.027051	4972171240.374722
2021-01-23	0.003493	-0.000537	0.036918	-0.015736	0.003493	5380627901.485251
2021-01-22	0.054851	-0.000459	0.083622	-0.049846	0.054851	8550579025.232139
2021-01-21	-0.132047	0.000084	0.000084	-0.158054	-0.132047	8703006148.310465
2021-01-20	-0.023168	-0.000856	0.017272	-0.093784	-0.023168	9002037329.597635
2021-01-19	0.008829	0.000351	0.090573	-0.010886	0.008829	9314780274.810020
2021-01-18	0.068196	0.000027	0.084918	-0.025412	0.068196	6640211537.689394
2021-01-17	-0.012717	-0.000281	0.017737	-0.049880	-0.012717	6098835632.654591
2021-01-16	0.000193	-0.000342	0.054239	-0.029365	0.000193	7183807955.380072
2021-01-15	-0.051596	0.000177	0.019941	-0.130791	-0.051596	8416625031.367801
2021-01-14	0.031632	-0.000282	0.062037	-0.021968	0.031632	8271411809.602127
2021-01-13	0.111474	0.000174	0.114916	-0.043532	0.111474	8421748673.281516
2021-01-12	-0.047513	-0.001237	0.053602	-0.074151	-0.047513	11898878221.661873
2021-01-11	-0.186206	-0.000117	-0.000117	-0.328191	-0.186206	17994263494.320496
2021-01-10	-0.035885	-0.000038	0.046745	-0.077185	-0.035885	12774461582.482088
2021-01-09	0.024262	-0.000151	0.033531	-0.052674	0.024262	11136779198.255386
2021-01-08	0.021601	0.000151	0.071636	-0.105920	0.021601	14705614969.273794
2021-01-07	0.003544	0.000303	0.070150	-0.036744	0.003544	13099581396.103722
2021-01-06	0.065716	0.000449	0.069754	-0.019811	0.065716	10743884477.184380
2021-01-05	0.024466	0.000583	0.051954	-0.047848	0.024466	10192818975.804243
2021-01-04	-0.033605	0.000503	0.080137	-0.103418	-0.033605	13659785704.435940
2021-01-03	0.169745	0.000033	0.196822	-0.008799	0.169745	15385661270.665560
2021-01-02	0.084881	0.000338	0.112035	-0.020096	0.084881	10532067985.168461
2021-01-01	0.012351	-0.000141	0.068132	-0.010925	0.012351	7326980727.501806
2020-12-31	-0.036888	0.000110	0.005408	-0.049662	-0.036888	6274573135.091262
2020-12-30	0.003296	0.000163	0.026421	-0.043370	0.003296	8127317344.906678
2020-12-29	-0.007763	-0.000131	0.004293	-0.068152	-0.007763	9160551332.085058
2020-12-28	0.019867	0.000559	0.067976	-0.003495	0.019867	10248729546.812918
2020-12-27	-0.015003	-0.000020	0.068443	-0.049141	-0.015003	14103307412.121481
2020-12-26	0.019495	0.000753	0.061044	-0.014569	0.019495	12680207148.444298
2020-12-25	0.138199	-0.000481	0.147541	-0.026709	0.138199	11678543063.114849
2020-12-24	0.095744	0.000766	0.099353	-0.021713	0.095744	10108653753.092045
2020-12-23	-0.104357	-0.000012	0.028213	-0.153155	-0.104357	12287537836.434605
2020-12-22	0.082615	-0.000522	0.085940	-0.058442	0.082615	11221164987.210323
2020-12-21	-0.084250	0.000020	0.029208	-0.113956	-0.084250	9903839432.842159
2020-12-20	-0.048880	-0.000548	0.018054	-0.081172	-0.048880	8652067110.299450
2020-12-19	0.102157	-0.000173	0.131380	-0.033812	0.102157	9859343632.431286
2020-12-18	0.083449	0.000292	0.111839	-0.013953	0.083449	10096427748.890268
2020-12-17	0.088047	0.000105	0.177228	-0.017770	0.088047	11165000706.036356
2020-12-16	0.139913	0.000134	0.140606	-0.029095	0.139913	6152647269.902346
2020-12-15	-0.011686	0.000015	0.028474	-0.020196	-0.011686	3727495995.808385
2020-12-14	0.004421	0.000351	0.010656	-0.031388	0.004421	3459910049.233623
2020-12-13	0.069013	0.000082	0.093631	-0.013657	0.069013	3845040542.811758
2020-12-12	0.064083	-0.000120	0.075362	-0.000120	0.064083	2966684035.283093
2020-12-11	-0.036646	-0.000051	0.000338	-0.061450	-0.036646	3761860017.264270
2020-12-10	-0.033347	0.000016	0.002123	-0.050893	-0.033347	3007098971.456910
2020-12-09	0.008630	-0.000134	0.017607	-0.053808	0.008630	4239672634.344391
2020-12-08	-0.082218	-0.000091	0.013034	-0.091452	-0.082218	4230876095.352468
2020-12-07	0.000822	-0.000118	0.037952	-0.019414	0.000822	4312326195.624626
2020-12-06	0.005253	-0.000034	0.023081	-0.030274	0.005253	3454805956.942094
2020-12-05	0.038762	-0.000121	0.051882	-0.010780	0.038762	4517680975.427282
2020-12-04	-0.101930	0.000056	0.005647	-0.115936	-0.101930	5444117736.021349
2020-12-03	0.002729	0.000225	0.025511	-0.034316	0.002729	6014261403.545915
